Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000037852,Cpe,Gene Expression,0.2518331365766601,0.0,0.0,34346,26.422991065602705,1165
ENSMUSG00000015476,Prrt1,Gene Expression,0.24954798864088598,0.0,0.0,3751,2.443076163951487,907
ENSMUSG00000030137,Tuba8,Gene Expression,0.24870885628750583,0.0,0.0,1650,1.070347965926009,629
ENSMUSG00000025738,Fbxl16,Gene Expression,0.2486530811080756,0.0,0.0,3954,2.644144039975026,918
ENSMUSG00000021647,Cartpt,Gene Expression,0.24807815955941814,0.0,0.0,909,0.6112620167461481,420
ENSMUSG00000068859,Sp9,Gene Expression,0.24746832185243997,0.0,0.0,1694,1.0713151818007358,652
ENSMUSG00000053580,Tanc2,Gene Expression,0.24735808089087752,0.0,0.0,1708,1.0434065773134797,660
ENSMUSG00000024112,Cacna1h,Gene Expression,0.24724211128228482,0.0,0.0,1321,0.8555448530838147,587
ENSMUSG00000051855,Mest,Gene Expression,0.2469766285416721,0.0,0.0,520,0.8220439507936589,377
ENSMUSG00000042675,Ypel3,Gene Expression,0.2466222796237263,0.0,0.0,9057,6.186375059723041,1078
ENSMUSG00000034891,Sncb,Gene Expression,0.2452876876448071,0.0,0.0,8553,6.615654486631818,1075
ENSMUSG00000021693,Kif2a,Gene Expression,0.245176790749955,0.0,0.0,3043,1.9934680064678598,848
ENSMUSG00000004748,Mtfp1,Gene Expression,0.2449625203911619,0.0,0.0,3305,2.17139654398637,861
ENSMUSG00000092341,Malat1,Gene Expression,0.2449557219851143,0.0,0.0,7017,7.332321828466766,1127
ENSMUSG00000053332,Gas5,Gene Expression,0.2442078571035995,0.0,0.0,10727,7.378582768572419,1096
ENSMUSG00000021087,Rtn1,Gene Expression,0.24410366628626273,0.0,0.0,15977,11.497696422897379,1124
ENSMUSG00000028488,Sh3gl2,Gene Expression,0.24360158737627327,0.0,0.0,5852,3.9598967949925346,988
ENSMUSG00000037771,Slc32a1,Gene Expression,0.24351199380117833,0.0,0.0,5938,3.950379708741782,998
ENSMUSG00000048895,Cdk5r1,Gene Expression,0.24338898723794117,0.0,0.0,4711,3.2489988008599187,960
ENSMUSG00000035268,Pkig,Gene Expression,0.24337609212742112,0.0,0.0,5017,3.484953589327883,981
ENSMUSG00000036766,Dner,Gene Expression,0.24263620448889148,0.0,0.0,5585,4.113921848655803,1024
ENSMUSG00000028780,Sema3c,Gene Expression,0.24246512834541262,0.0,0.0,1267,0.7900155033052203,516
ENSMUSG00000020044,Timp3,Gene Expression,0.24199516657784909,0.0,0.0,1926,2.4863980774592878,897
ENSMUSG00000015222,Map2,Gene Expression,0.240937898280911,0.0,0.0,6828,4.646038019014958,1027
ENSMUSG00000033676,Gabrb3,Gene Expression,0.24050827026574684,0.0,0.0,3836,2.5743630961241055,907
ENSMUSG00000102869,2900097C17Rik,Gene Expression,0.24012350252953166,0.0,0.0,14354,11.394947000330975,1137
ENSMUSG00000026596,Abl2,Gene Expression,0.23987066098163065,0.0,0.0,1500,0.9777857230860499,631
ENSMUSG00000016995,Matn4,Gene Expression,0.23977989986364892,0.0,0.0,435,0.7933139773587563,333
ENSMUSG00000071866,Ppia,Gene Expression,0.2392328330971053,0.0,0.0,56253,40.56116015974068,1180
ENSMUSG00000071658,Gng3,Gene Expression,0.23915086329056268,0.0,0.0,11117,7.725344076980631,1079
ENSMUSG00000027744,Stoml3,Gene Expression,0.23875876855497952,0.0,0.0,239,0.5972442578049506,187
ENSMUSG00000032482,Cspg5,Gene Expression,0.23850240983942425,0.0,0.0,7097,5.006886772393517,1060
ENSMUSG00000062309,Rpp25,Gene Expression,0.238171725745542,0.0,0.0,2036,1.3188347436520569,725
ENSMUSG00000010803,Gabra1,Gene Expression,0.2378939116863716,0.0,0.0,3831,2.8375156913245645,875
ENSMUSG00000021270,Hsp90aa1,Gene Expression,0.2377170599766099,0.0,0.0,22884,16.6538806065718,1149
ENSMUSG00000044349,Snhg11,Gene Expression,0.23763116100172507,0.0,0.0,11221,8.228289416303351,1101
ENSMUSG00000022044,Stmn4,Gene Expression,0.23741229924741844,0.0,0.0,5932,4.107766458397616,1008
ENSMUSG00000046329,Slc25a23,Gene Expression,0.23730573189109586,0.0,0.0,4094,2.7846803273443923,947
ENSMUSG00000034187,Nsf,Gene Expression,0.23724553112449945,0.0,0.0,7257,4.966631743594668,1038
ENSMUSG00000017631,Abr,Gene Expression,0.23669172899466664,0.0,0.0,6630,4.70226235868369,1044
ENSMUSG00000022018,Rgcc,Gene Expression,0.23618268648304586,0.0,0.0,1243,1.6116950454474253,715
ENSMUSG00000022494,Shisa9,Gene Expression,0.23604777729420817,0.0,0.0,1644,1.4507163494811128,694
ENSMUSG00000029861,Fam131b,Gene Expression,0.23412000000714117,0.0,0.0,1220,0.7673260042941367,556
ENSMUSG00000028081,Rps3a1,Gene Expression,0.2340796283097341,0.0,0.0,26419,18.95532533286445,1171
ENSMUSG00000060636,Rpl35a,Gene Expression,0.23383494859877946,0.0,0.0,30831,22.504222789277826,1173
ENSMUSG00000026688,Mgst3,Gene Expression,0.2337071348887506,0.0,0.0,6233,4.356390636648986,1013
ENSMUSG00000029055,Plch2,Gene Expression,0.23368626495973993,0.0,0.0,1282,0.8035069816276963,563
ENSMUSG00000087141,Plcxd2,Gene Expression,0.23306320122004792,0.0,0.0,1618,1.2624965509727304,616
ENSMUSG00000022490,Ppp1r1a,Gene Expression,0.23293598978230906,0.0,0.0,4573,3.4103170616080516,964
ENSMUSG00000021816,Ppp3cb,Gene Expression,0.23282593748399996,0.0,0.0,4318,2.909689737826236,946
ENSMUSG00000067571,Ms4a15,Gene Expression,0.23279308487723618,0.0,0.0,2055,1.5849329258423663,663
ENSMUSG00000021596,Mctp1,Gene Expression,0.23254315791137475,0.0,0.0,765,0.46448570961081037,435
ENSMUSG00000028677,Rnf220,Gene Expression,0.23252239313424225,0.0,0.0,2725,1.783808492602457,843
ENSMUSG00000078137,Ankrd63,Gene Expression,0.23234994189206948,0.0,0.0,787,0.48696746828958715,429
ENSMUSG00000029359,Tesc,Gene Expression,0.23229610602319548,0.0,0.0,1196,0.8055009284243083,545
ENSMUSG00000041453,Rpl21,Gene Expression,0.23199200808103304,0.0,0.0,47234,34.616604636798,1175
ENSMUSG00000001270,Ckb,Gene Expression,0.2317063446201312,0.0,0.0,80720,61.5723577538764,1184
ENSMUSG00000034855,Cxcl10,Gene Expression,0.2315786556781521,0.0,0.0,37,0.0963760603136866,27
ENSMUSG00000026879,Gsn,Gene Expression,0.2313847990077267,0.0,0.0,1693,2.0313538538619964,783
ENSMUSG00000062591,Tubb4a,Gene Expression,0.23107569391217123,0.0,0.0,5918,4.082457652697772,998
ENSMUSG00000000740,Rpl13,Gene Expression,0.23069579856703237,0.0,0.0,51721,37.863188763563066,1178
ENSMUSG00000021268,Meg3,Gene Expression,0.23030389758122852,0.0,0.0,12138,8.607207098042482,1098
ENSMUSG00000028149,Rap1gds1,Gene Expression,0.23002413254452062,0.0,0.0,3738,2.5375838547451135,899
ENSMUSG00000042109,Csdc2,Gene Expression,0.22904705765376332,0.0,0.0,9175,6.46204597833393,1085
ENSMUSG00000023046,Igfbp6,Gene Expression,0.22885393760369174,0.0,0.0,1175,0.9107416854181121,520
ENSMUSG00000051331,Cacna1c,Gene Expression,0.22844355028315197,0.0,0.0,1341,0.8435285888311247,569
ENSMUSG00000031144,Syp,Gene Expression,0.22835812178625337,0.0,0.0,10817,7.765873541247482,1090
ENSMUSG00000040659,Efhd2,Gene Expression,0.22829642306684036,0.0,0.0,3667,2.500470763879324,908
ENSMUSG00000020866,Cacna1g,Gene Expression,0.2280231633331732,0.0,0.0,1221,0.7737203233417459,552
ENSMUSG00000075384,Olfr3,Gene Expression,0.22789065177880555,0.0,0.0,53,0.048141652471374766,27
ENSMUSG00000058756,Thra,Gene Expression,0.2278499415056684,0.0,0.0,10738,7.504137314713822,1096
ENSMUSG00000026249,Serpine2,Gene Expression,0.2277560048239449,0.0,0.0,6407,5.546402958432722,1077
ENSMUSG00000019923,Zwint,Gene Expression,0.22773287229469616,0.0,0.0,11216,8.29346056373941,1093
ENSMUSG00000018648,Dusp14,Gene Expression,0.22748706113639236,0.0,0.0,1372,0.8605755463014385,601
ENSMUSG00000030551,Nr2f2,Gene Expression,0.22709271845016993,0.0,0.0,289,0.5754097320019046,226
ENSMUSG00000054871,Tmem158,Gene Expression,0.22690245906287534,0.0,0.0,2144,1.3863427365623202,754
ENSMUSG00000031833,Mast3,Gene Expression,0.22687907763350865,0.0,0.0,1201,0.79405242088956,538
ENSMUSG00000003269,Cyth2,Gene Expression,0.22652771309362843,0.0,0.0,2520,1.650335804418604,797
ENSMUSG00000027350,Chgb,Gene Expression,0.2259894483470185,0.0,0.0,6107,4.463363029299524,1025
ENSMUSG00000031840,Rab3a,Gene Expression,0.22546801457884627,0.0,0.0,18809,13.023612584139542,1138
ENSMUSG00000046432,Bex3,Gene Expression,0.22474581130232946,0.0,0.0,9272,6.495128371452635,1091
ENSMUSG00000027004,Frzb,Gene Expression,0.22389899383716008,0.0,0.0,1303,1.709808970712146,671
ENSMUSG00000038976,Ppp1r9b,Gene Expression,0.22376852906929223,0.0,0.0,5276,3.760064134357147,1012
ENSMUSG00000025190,Got1,Gene Expression,0.22312619836415987,0.0,0.0,7800,5.361232990391335,1047
ENSMUSG00000003279,Dlgap1,Gene Expression,0.22307880748326206,0.0,0.0,8062,5.6779836701749895,1049
ENSMUSG00000041616,Nppa,Gene Expression,0.22301374706485427,0.0,0.0,710,0.6942448605357121,390
ENSMUSG00000025393,Atp5b,Gene Expression,0.22294924875456845,0.0,0.0,28622,20.67536419380519,1164
ENSMUSG00000029059,Prxl2b,Gene Expression,0.22283306147086132,0.0,0.0,1801,2.0747326754896203,884
ENSMUSG00000031772,Cntnap4,Gene Expression,0.22277687867005574,0.0,0.0,889,0.569734515792448,461
ENSMUSG00000060802,B2m,Gene Expression,0.2227034336631455,0.0,0.0,3876,4.417455677781895,1076
ENSMUSG00000031367,Ap1s2,Gene Expression,0.22221437011846135,0.0,0.0,2210,1.4742411291537307,735
ENSMUSG00000022472,Desi1,Gene Expression,0.22220162011878947,0.0,0.0,2916,1.9967489004137478,869
ENSMUSG00000041828,Abca8a,Gene Expression,0.2218543807487227,0.0,0.0,161,0.34275326564968117,136
ENSMUSG00000005089,Slc1a2,Gene Expression,0.22128792067106753,0.0,0.0,10278,8.262111945220376,1106
ENSMUSG00000075702,Selenom,Gene Expression,0.22090012977157575,0.0,0.0,17185,12.280508329897115,1149
ENSMUSG00000034156,Tspoap1,Gene Expression,0.22059845919543355,0.0,0.0,2039,1.3328143619080175,717
ENSMUSG00000022285,Ywhaz,Gene Expression,0.2204212320066456,0.0,0.0,10737,7.614579442908425,1107
ENSMUSG00000026155,Smap1,Gene Expression,0.22025988806754598,0.0,0.0,3894,2.6247869341288155,921
ENSMUSG00000063524,Eno1,Gene Expression,0.2199080678487565,0.0,0.0,9138,6.548307911894774,1080
ENSMUSG00000070802,Pnmal2,Gene Expression,0.21963655210730265,0.0,0.0,6172,4.311183674006992,1036
ENSMUSG00000034818,Celf5,Gene Expression,0.21954445314455862,0.0,0.0,2046,1.3947040843954395,725
ENSMUSG00000015501,Hivep2,Gene Expression,0.21909684430953447,0.0,0.0,2810,1.8049958367625574,819
ENSMUSG00000007564,Ppp2r1a,Gene Expression,0.2189323839355069,0.0,0.0,12428,8.738102471710667,1105
ENSMUSG00000000088,Cox5a,Gene Expression,0.21778222017493187,0.0,0.0,16914,11.953895101784845,1143
ENSMUSG00000026860,Sh3glb2,Gene Expression,0.217582139196718,0.0,0.0,3725,2.551189686257114,928
ENSMUSG00000040564,Apoc1,Gene Expression,0.21688394803314986,0.0,0.0,189,0.417908182139563,156
ENSMUSG00000050751,Pgbd5,Gene Expression,0.21633207408822502,0.0,0.0,1715,1.163936678755883,703
ENSMUSG00000004655,Aqp1,Gene Expression,0.2159299514007063,0.0,0.0,403,0.6747774183462447,271
ENSMUSG00000035863,Palm,Gene Expression,0.21592000802489775,0.0,0.0,3895,2.6963118617277013,940
ENSMUSG00000029417,Cxcl9,Gene Expression,0.21589526722563224,0.0,0.0,14,0.05760616983782644,7
ENSMUSG00000020684,Rasl10b,Gene Expression,0.2155159042855546,0.0,0.0,5240,3.96194669779937,1009
ENSMUSG00000037679,Inf2,Gene Expression,0.21550321177565898,0.0,0.0,1534,1.0770208270862671,645
ENSMUSG00000047786,Lix1,Gene Expression,0.21524776585198394,0.0,0.0,1298,0.820852293585107,587
ENSMUSG00000069372,Ctxn3,Gene Expression,0.21495899802641852,0.0,0.0,975,0.7132186868880362,453
ENSMUSG00000067889,Sptbn2,Gene Expression,0.2149340334586587,0.0,0.0,3667,2.5281151525415373,903
ENSMUSG00000030774,Pak1,Gene Expression,0.2145852317942159,0.0,0.0,4687,3.6252729813736244,1003
ENSMUSG00000016346,Kcnq2,Gene Expression,0.21452357949798123,0.0,0.0,1921,1.2588802063549651,714
ENSMUSG00000035314,Gdpd5,Gene Expression,0.2140874745831944,0.0,0.0,2434,1.6770585752263811,799
ENSMUSG00000060036,Rpl3,Gene Expression,0.21364200730326827,0.0,0.0,21428,15.419325513959615,1158
ENSMUSG00000038486,Sv2a,Gene Expression,0.21363068856671047,0.0,0.0,11436,8.332125708988418,1092
ENSMUSG00000061477,Rps7,Gene Expression,0.2135349180207139,0.0,0.0,27868,20.216615366130135,1165
ENSMUSG00000047675,Rps8,Gene Expression,0.21294336172632275,0.0,0.0,38124,27.828880034520953,1177
ENSMUSG00000056895,Hist3h2ba,Gene Expression,0.21271479075309982,0.0,0.0,3647,2.415949711711364,899
ENSMUSG00000026824,Kcnj3,Gene Expression,0.21189247442369927,0.0,0.0,1715,1.0874208251538013,685
ENSMUSG00000028832,Stmn1,Gene Expression,0.21177291696231978,0.0,0.0,15530,11.302344926481377,1132
ENSMUSG00000021288,Klc1,Gene Expression,0.2117038165399764,0.0,0.0,14415,10.241701423762114,1123
ENSMUSG00000032261,Sh3bgrl2,Gene Expression,0.21165577366986682,0.0,0.0,1231,0.7821100973973292,583
ENSMUSG00000019943,Atp2b1,Gene Expression,0.21055424443701862,0.0,0.0,6633,4.64096728839673,1042
ENSMUSG00000032356,Rasgrf1,Gene Expression,0.21040645006664319,0.0,0.0,5467,3.764405328718462,1007
ENSMUSG00000027889,Ampd2,Gene Expression,0.2102960304349662,0.0,0.0,2849,1.9301200192030128,833
ENSMUSG00000031320,Rps4x,Gene Expression,0.2099753319782479,0.0,0.0,20270,14.69131871571214,1167
ENSMUSG00000024844,Banf1,Gene Expression,0.2097747577339236,0.0,0.0,2728,1.7891364626369342,833
ENSMUSG00000050321,Neto1,Gene Expression,0.20964201015183387,0.0,0.0,837,0.5118420482912259,464
ENSMUSG00000028007,Snx7,Gene Expression,0.2095622477708219,0.0,0.0,721,0.44120938178960734,400
ENSMUSG00000068747,Sort1,Gene Expression,0.20952017691388672,0.0,0.0,3269,2.185493199421353,885
ENSMUSG00000064356,mt-Atp8,Gene Expression,0.2092858827163968,0.0,0.0,3682,3.949740669111361,1057
ENSMUSG00000021091,Serpina3n,Gene Expression,0.20901142888212373,0.0,0.0,207,0.41596958009239493,168
ENSMUSG00000042099,Kank3,Gene Expression,0.20857685880044607,0.0,0.0,1914,1.257090390925059,696
ENSMUSG00000041959,S100a10,Gene Expression,0.20823549324242968,0.0,0.0,2656,1.8236289389516556,803
ENSMUSG00000049583,Grm5,Gene Expression,0.2082187643453065,0.0,0.0,977,0.625342833497877,484
ENSMUSG00000049281,Scn3b,Gene Expression,0.20799343935322862,0.0,0.0,1743,1.2243491060099216,652
ENSMUSG00000028399,Ptprd,Gene Expression,0.2076250111596338,0.0,0.0,2338,1.8043027474433893,766
ENSMUSG00000050010,Shisa3,Gene Expression,0.20739116736900698,0.0,0.0,1358,0.9474222567742596,486
ENSMUSG00000025318,Jph3,Gene Expression,0.20704427264497258,0.0,0.0,1524,0.9594492032269946,639
ENSMUSG00000040952,Rps19,Gene Expression,0.20674231931836165,0.0,0.0,29110,21.50528119746578,1175
ENSMUSG00000032875,Arhgef17,Gene Expression,0.2063060897683081,0.0,0.0,2144,1.4190548511319163,748
ENSMUSG00000019194,Scn1b,Gene Expression,0.20551709002338028,0.0,0.0,5062,3.6434651291194813,1004
ENSMUSG00000059291,Rpl11,Gene Expression,0.20435644640049883,0.0,0.0,30232,22.318498071142017,1177
ENSMUSG00000030307,Slc6a11,Gene Expression,0.20422792794986902,0.0,0.0,6931,6.020243962275792,1078
ENSMUSG00000030209,Grin2b,Gene Expression,0.20420753155316937,0.0,0.0,1244,0.7550705983169381,579
ENSMUSG00000039568,Ubald1,Gene Expression,0.20404246241565108,0.0,0.0,2081,1.3950506893472625,756
ENSMUSG00000037071,Scd1,Gene Expression,0.20374568628700127,0.0,0.0,1254,1.7941281630809078,726
ENSMUSG00000001552,Jup,Gene Expression,0.20364396811317548,0.0,0.0,2230,1.4923144994077344,757
ENSMUSG00000029245,Epha5,Gene Expression,0.2033669320189084,0.0,0.0,2356,1.5355348360144232,776
ENSMUSG00000078923,Ube2v1,Gene Expression,0.20330989543067968,0.0,0.0,5908,4.191788703035949,1042
ENSMUSG00000060284,Sp7,Gene Expression,0.20303637591051693,0.0,0.0,860,0.5585755346746772,473
ENSMUSG00000024411,Aqp4,Gene Expression,0.20297851702230157,0.0,0.0,1868,1.8929129673000087,803
ENSMUSG00000042035,Igsf3,Gene Expression,0.20282608066612137,0.0,0.0,917,0.559620347451872,507
ENSMUSG00000018470,Kcnab3,Gene Expression,0.20225816190091916,0.0,0.0,3149,2.08773040617781,872
ENSMUSG00000040428,Plekha4,Gene Expression,0.20210271000012,0.0,0.0,89,0.2578598314137593,74
ENSMUSG00000034765,Dusp5,Gene Expression,0.20205154189322466,0.0,0.0,878,0.5310316009486612,468
ENSMUSG00000089715,Cbx6,Gene Expression,0.2020308633456062,0.0,0.0,4166,2.906371773775571,972
ENSMUSG00000061689,Dlgap4,Gene Expression,0.20156793790102612,0.0,0.0,5848,4.034076359922835,1010
ENSMUSG00000026825,Dnm1,Gene Expression,0.20142191514236335,0.0,0.0,12437,8.945675052735634,1110
ENSMUSG00000052584,Serp2,Gene Expression,0.2013630835227654,0.0,0.0,4148,2.762355254644022,927
ENSMUSG00000019789,Hey2,Gene Expression,0.20117824513658544,0.0,0.0,300,0.5521650825246174,237
ENSMUSG00000034892,Rps29,Gene Expression,0.20101813893596374,0.0,0.0,45666,40.29880465796908,1183
ENSMUSG00000034098,Fstl5,Gene Expression,0.2007385127232001,0.0,0.0,1191,0.9476236264129032,580
ENSMUSG00000034902,Pip5k1c,Gene Expression,0.20073758703075084,0.0,0.0,3771,2.6237849311480526,932
ENSMUSG00000006273,Atp6v1b2,Gene Expression,0.20060655770958022,0.0,0.0,8083,5.686114984236092,1064
ENSMUSG00000000214,Th,Gene Expression,0.2004356847038079,0.0,0.0,3967,3.1612553855097825,936
ENSMUSG00000034675,Dbn1,Gene Expression,0.20041629336627015,0.0,0.0,3298,2.312157881988026,916
ENSMUSG00000027525,Phactr3,Gene Expression,0.20034389188959092,0.0,0.0,2009,1.3388678329614094,753
ENSMUSG00000071847,Apcdd1,Gene Expression,0.20019281298393715,0.0,0.0,856,1.2183622309016802,532
ENSMUSG00000036634,Mag,Gene Expression,0.20019225583959732,0.0,0.0,1279,0.868305580515128,512
ENSMUSG00000043079,Synpo,Gene Expression,0.20013810312106434,0.0,0.0,1032,0.7097920398745371,502
ENSMUSG00000025855,Prkar1b,Gene Expression,0.19994728090270997,0.0,0.0,6439,4.521740842136244,1032
ENSMUSG00000039661,Dusp26,Gene Expression,0.19977230186527395,0.0,0.0,1757,1.1343102096738313,700
ENSMUSG00000031453,Rasa3,Gene Expression,0.19972147784372213,0.0,0.0,2585,1.7344267892711558,809
ENSMUSG00000027397,Slc20a1,Gene Expression,0.19968698094274517,0.0,0.0,2494,2.0661703829290383,834
ENSMUSG00000029330,Cds1,Gene Expression,0.1995411384717484,0.0,0.0,1976,1.256324685209529,718
ENSMUSG00000003410,Elavl3,Gene Expression,0.19898168172552214,0.0,0.0,5778,4.127627989548252,1018
ENSMUSG00000000881,Dlg3,Gene Expression,0.19888426168059042,0.0,0.0,2662,1.781176931098963,827
ENSMUSG00000014592,Camta1,Gene Expression,0.19855866223640922,0.0,0.0,3776,2.6520395106337795,947
ENSMUSG00000021071,Trim9,Gene Expression,0.1984755150692205,0.0,0.0,5919,4.169610825384289,1032
ENSMUSG00000085438,Oip5os1,Gene Expression,0.19843663493238972,0.0,0.0,4918,3.4243599383537977,984
ENSMUSG00000039145,Camk1d,Gene Expression,0.1983207692230345,0.0,0.0,795,0.5318426516474675,461
ENSMUSG00000005583,Mef2c,Gene Expression,0.19791005899425612,0.0,0.0,3663,2.534990505116589,951
ENSMUSG00000031983,2310022B05Rik,Gene Expression,0.19789196219282443,0.0,0.0,1550,1.9972798099614253,764
ENSMUSG00000038156,Spon1,Gene Expression,0.19786555485060386,0.0,0.0,1494,1.507975314431909,692
ENSMUSG00000026385,Dbi,Gene Expression,0.1977809203325681,0.0,0.0,21712,19.861275330012216,1176
ENSMUSG00000059857,Ntng1,Gene Expression,0.1972894442676804,0.0,0.0,1381,0.9238554340124525,555
ENSMUSG00000017400,Stac2,Gene Expression,0.1972006698908212,0.0,0.0,1913,1.3016325354453644,731
ENSMUSG00000054459,Vsnl1,Gene Expression,0.19704572826606498,0.0,0.0,3364,2.852255504783297,940
ENSMUSG00000018451,6330403K07Rik,Gene Expression,0.1969723926507706,0.0,0.0,9889,7.419929538697338,1100
ENSMUSG00000024044,Epb41l3,Gene Expression,0.19686199566871115,0.0,0.0,3436,2.3436595409224186,899
ENSMUSG00000032518,Rpsa,Gene Expression,0.1965602448297446,0.0,0.0,26927,20.08551344922259,1173
ENSMUSG00000054640,Slc8a1,Gene Expression,0.196477480686545,0.0,0.0,2761,1.878481111822156,826
ENSMUSG00000031748,Gnao1,Gene Expression,0.19640357772935355,0.0,0.0,6429,4.664955466954328,1030
ENSMUSG00000021196,Pfkp,Gene Expression,0.19592385224674505,0.0,0.0,5009,3.4341443917773566,971
ENSMUSG00000073433,Arhgdig,Gene Expression,0.19584187400745703,0.0,0.0,2310,1.7126022229017428,798
ENSMUSG00000047126,Cltc,Gene Expression,0.19571201350680423,0.0,0.0,9298,6.761673381876909,1093
ENSMUSG00000011171,Vipr2,Gene Expression,0.1956688347679877,0.0,0.0,906,0.5677799029085727,482
ENSMUSG00000027581,Stmn3,Gene Expression,0.19554716323227372,0.0,0.0,19148,13.946480503285255,1151
ENSMUSG00000038274,Fau,Gene Expression,0.1945588836629558,0.0,0.0,39132,30.75508302374701,1181
ENSMUSG00000059974,Ntm,Gene Expression,0.19439264295058759,0.0,0.0,4585,3.597428631679804,1007
ENSMUSG00000021820,Camk2g,Gene Expression,0.19420148183628896,0.0,0.0,2403,1.6383144012498088,824
ENSMUSG00000029166,Mapre3,Gene Expression,0.19417960682095184,0.0,0.0,5471,3.823882760630905,1010
ENSMUSG00000042078,Svop,Gene Expression,0.1937203806571709,0.0,0.0,2104,1.4117275762855306,783
ENSMUSG00000029712,Actl6b,Gene Expression,0.1934704547225655,0.0,0.0,2250,1.5056709206932009,803
ENSMUSG00000032192,Gnb5,Gene Expression,0.1933974074773345,0.0,0.0,3263,2.206924599487882,885
ENSMUSG00000038619,Ensa,Gene Expression,0.19288139763790077,0.0,0.0,4503,3.0844021983304235,961
ENSMUSG00000034209,Rasl10a,Gene Expression,0.19283710517373856,0.0,0.0,339,0.1964554953512395,244
ENSMUSG00000029406,Pitpnm2,Gene Expression,0.19269159699724198,0.0,0.0,1783,1.1714311244056201,699
ENSMUSG00000028849,Map7d1,Gene Expression,0.19252774482189894,0.0,0.0,4086,2.829296968108945,952
ENSMUSG00000025428,Atp5a1,Gene Expression,0.19224983817216418,0.0,0.0,21204,15.322081279073128,1149
